step_time,reward,total_stopped,total_wait_time,terminal_observation
265.0,0.04999999999999982,12,186.0,
270.0,-0.32999999999999985,12,219.0,
275.0,0.009999999999999787,9,218.0,
280.0,0.31000000000000005,4,187.0,
285.0,-0.05999999999999983,11,193.0,
290.0,-0.29000000000000026,9,222.0,
295.0,0.14000000000000012,7,208.0,
300.0,0.22999999999999998,2,185.0,
305.0,-0.3799999999999999,14,223.0,
310.0,-0.4500000000000002,12,268.0,
315.0,-0.16999999999999993,12,285.0,
320.0,1.25,9,160.0,
325.0,-0.20999999999999996,14,181.0,
330.0,-0.5,15,231.0,
335.0,-0.18999999999999995,10,250.0,
340.0,0.2400000000000002,9,226.0,
345.0,0.09999999999999964,15,216.0,
350.0,-0.5,17,266.0,
355.0,-0.04999999999999982,13,271.0,
360.0,-0.18000000000000016,13,289.0,
365.0,0.45999999999999996,7,243.0,
370.0,0.8900000000000001,10,154.0,
375.0,-0.33000000000000007,17,187.0,
380.0,-0.3700000000000001,16,224.0,
385.0,0.10000000000000009,9,214.0,
390.0,-0.08000000000000007,14,222.0,
395.0,-0.3899999999999997,12,261.0,
400.0,-0.050000000000000266,11,266.0,
405.0,0.6100000000000003,5,205.0,
410.0,0.4099999999999999,13,164.0,
415.0,-0.4600000000000002,14,210.0,
420.0,-0.18999999999999995,11,229.0,
425.0,-0.23999999999999977,11,253.0,
430.0,0.1599999999999997,5,237.0,
435.0,0.1200000000000001,11,225.0,
440.0,-0.3500000000000001,11,260.0,
445.0,-0.14000000000000012,10,274.0,
450.0,-0.20999999999999996,12,295.0,
455.0,-0.2999999999999998,15,325.0,
460.0,-0.5699999999999998,18,382.0,
465.0,-0.23999999999999977,14,406.0,
470.0,1.3799999999999994,11,268.0,
475.0,-0.31999999999999984,18,300.0,
480.0,-0.5499999999999998,15,355.0,
485.0,-0.2400000000000002,16,379.0,
490.0,0.31000000000000005,10,348.0,
495.0,0.9100000000000001,13,257.0,
500.0,0.1599999999999997,12,241.0,
505.0,-0.09999999999999964,12,251.0,
510.0,0.3899999999999997,9,212.0,
515.0,0.26,13,186.0,
520.0,-0.45999999999999974,17,232.0,
525.0,-0.3400000000000003,15,266.0,
530.0,0.18000000000000016,11,248.0,
535.0,0.6099999999999999,11,187.0,
540.0,-0.4299999999999997,16,230.0,
545.0,-0.16000000000000014,13,246.0,
550.0,-0.20999999999999996,8,267.0,
555.0,-0.3799999999999999,16,305.0,
560.0,-0.52,18,357.0,
565.0,-0.050000000000000266,12,362.0,
570.0,0.3900000000000001,9,323.0,
575.0,0.31999999999999984,14,291.0,
580.0,-0.25,14,316.0,
585.0,0.14000000000000012,8,302.0,
590.0,0.25,9,277.0,
595.0,0.8800000000000001,12,189.0,
600.0,-0.7,17,259.0,
605.0,-0.6400000000000001,18,323.0,
610.0,-0.2200000000000002,14,345.0,
615.0,-0.34999999999999964,14,380.0,
620.0,0.41999999999999993,9,338.0,
625.0,1.0,11,238.0,
630.0,-0.5,15,288.0,
635.0,-0.4500000000000002,16,333.0,
640.0,0.10999999999999988,16,322.0,
645.0,0.4600000000000004,16,276.0,
650.0,-0.4700000000000002,18,323.0,
655.0,-0.20999999999999996,13,344.0,
660.0,0.45999999999999996,12,298.0,
665.0,1.0,14,198.0,
670.0,-0.45999999999999996,14,244.0,
675.0,-0.3599999999999999,18,280.0,
680.0,-0.1200000000000001,14,292.0,
685.0,-0.16999999999999993,17,309.0,
690.0,-0.3900000000000001,14,348.0,
695.0,-0.08999999999999986,10,357.0,
700.0,0.5699999999999998,11,300.0,
705.0,0.5099999999999998,14,249.0,
710.0,-0.36999999999999966,14,286.0,
715.0,0.06000000000000005,10,280.0,
720.0,0.08999999999999986,8,271.0,
725.0,0.10000000000000009,12,261.0,
730.0,-0.30000000000000027,13,291.0,
735.0,0.10000000000000009,14,281.0,
740.0,0.75,14,206.0,
745.0,-0.7399999999999998,18,280.0,
750.0,-0.5500000000000003,18,335.0,
755.0,-0.029999999999999805,13,338.0,
760.0,0.08999999999999986,12,329.0,
765.0,-0.06999999999999984,18,336.0,
770.0,-0.4500000000000002,16,381.0,
775.0,-0.10000000000000009,16,391.0,
780.0,-0.06000000000000005,15,397.0,
785.0,0.26000000000000023,12,371.0,
790.0,1.02,11,269.0,
795.0,0.21999999999999975,10,247.0,
800.0,-0.009999999999999787,11,248.0,
805.0,-0.04999999999999982,13,253.0,
810.0,0.0,14,253.0,
815.0,0.07999999999999963,15,245.0,
820.0,-0.5999999999999996,17,305.0,
825.0,-0.3200000000000003,14,337.0,
830.0,0.22999999999999998,12,314.0,
835.0,0.73,10,241.0,
840.0,-0.10999999999999988,11,252.0,
845.0,-0.20999999999999996,15,273.0,
850.0,-0.5100000000000002,16,324.0,
855.0,-0.05999999999999961,12,330.0,
860.0,0.04999999999999982,11,325.0,
865.0,-0.25,11,350.0,
870.0,-0.2599999999999998,11,376.0,
875.0,0.5899999999999999,7,317.0,
880.0,0.41000000000000014,11,276.0,
885.0,-0.5,14,326.0,
890.0,-0.4400000000000004,14,370.0,
895.0,1.2200000000000002,11,248.0,
900.0,-0.33999999999999986,15,282.0,
905.0,-0.56,15,338.0,
910.0,-0.3200000000000003,13,370.0,
915.0,0.3400000000000003,12,336.0,
920.0,0.9699999999999998,11,239.0,
925.0,-0.4099999999999997,13,280.0,
930.0,-0.38000000000000034,16,318.0,
935.0,0.3900000000000001,10,279.0,
940.0,0.1499999999999999,14,264.0,
945.0,-0.48999999999999977,13,313.0,
950.0,-0.27,15,340.0,
955.0,0.2599999999999998,14,314.0,
960.0,0.8500000000000001,12,229.0,
965.0,-0.16999999999999993,12,246.0,
970.0,-0.2999999999999998,15,276.0,
975.0,-0.25,15,301.0,
980.0,-0.8000000000000003,18,381.0,
985.0,-0.6300000000000003,19,444.0,
990.0,-0.5699999999999994,20,501.0,
995.0,-0.040000000000000036,17,505.0,
1000.0,0.5499999999999998,14,450.0,
1005.0,-0.11000000000000032,16,461.0,
1010.0,-0.39999999999999947,18,501.0,
1015.0,0.5800000000000001,14,443.0,
1020.0,1.17,12,326.0,
1025.0,-0.1200000000000001,15,338.0,
1030.0,-0.52,17,390.0,
1035.0,0.14000000000000012,13,376.0,
1040.0,0.7699999999999996,12,299.0,
1045.0,-0.3299999999999996,12,332.0,
1050.0,-0.33000000000000007,15,365.0,
1055.0,0.20999999999999996,11,344.0,
1060.0,0.1299999999999999,16,331.0,
1065.0,-0.5,16,381.0,
1070.0,-0.3400000000000003,17,415.0,
1075.0,0.13000000000000078,11,402.0,
1080.0,0.6699999999999995,10,335.0,
1085.0,-0.20999999999999996,12,356.0,
1090.0,-0.009999999999999787,13,357.0,
1095.0,0.7399999999999998,13,283.0,
1100.0,-0.8599999999999999,20,369.0,
1105.0,-0.6800000000000002,20,437.0,
1110.0,-0.5,17,487.0,
1115.0,0.1200000000000001,15,475.0,
1120.0,0.6900000000000004,14,406.0,
1125.0,-0.4400000000000004,16,450.0,
1130.0,-0.3099999999999996,18,481.0,
1135.0,0.5899999999999999,16,422.0,
1140.0,0.7599999999999998,17,346.0,
1145.0,-0.48,15,394.0,
1150.0,-0.31000000000000005,15,425.0,
1155.0,0.25,12,400.0,
1160.0,1.0,11,300.0,
1165.0,0.06999999999999984,11,293.0,
1170.0,-0.20999999999999996,18,314.0,
1175.0,-0.4099999999999997,18,355.0,
1180.0,-0.10000000000000009,15,365.0,
1185.0,-0.050000000000000266,18,370.0,
1190.0,-0.5099999999999998,18,421.0,
1195.0,-0.3200000000000003,16,453.0,
1200.0,0.40000000000000036,13,413.0,
1205.0,0.8700000000000001,16,326.0,
1210.0,-0.1900000000000004,15,345.0,
1215.0,-0.19999999999999973,16,365.0,
1220.0,0.06000000000000005,11,359.0,
1225.0,0.1599999999999997,13,343.0,
1230.0,-0.43999999999999995,15,387.0,
1235.0,-0.16000000000000014,13,403.0,
1240.0,0.03000000000000025,14,400.0,
1245.0,-0.13999999999999968,17,414.0,
1250.0,-0.5800000000000001,19,472.0,
1255.0,-0.25,16,497.0,
1260.0,1.1399999999999997,12,383.0,
1265.0,-0.41000000000000014,18,424.0,
1270.0,-0.6200000000000001,17,486.0,
1275.0,-0.3099999999999996,18,517.0,
1280.0,0.1899999999999995,17,498.0,
1285.0,1.4100000000000006,15,357.0,
1290.0,-0.3200000000000003,14,389.0,
1295.0,0.010000000000000231,15,388.0,
1300.0,-0.15000000000000036,16,403.0,
1305.0,0.18000000000000016,11,385.0,
1310.0,0.10000000000000009,17,375.0,
1315.0,-0.7199999999999998,20,447.0,
1320.0,-0.4500000000000002,18,492.0,
1325.0,0.5300000000000002,14,439.0,
1330.0,1.2499999999999996,9,314.0,
1335.0,0.13000000000000034,10,301.0,
1340.0,-0.040000000000000036,14,305.0,
1345.0,0.020000000000000018,10,303.0,
1350.0,0.21999999999999975,14,281.0,
1355.0,-0.48999999999999977,15,330.0,
1360.0,-0.3500000000000001,15,365.0,
1365.0,-0.010000000000000231,13,366.0,
1370.0,0.06000000000000005,18,360.0,
1375.0,-0.3900000000000001,17,399.0,
1380.0,-0.08000000000000007,12,407.0,
1385.0,-0.10999999999999943,18,418.0,
1390.0,0.22999999999999954,17,395.0,
1395.0,-0.4500000000000002,18,440.0,
1400.0,-0.22999999999999954,17,463.0,
1405.0,1.21,15,342.0,
1410.0,-0.4700000000000002,20,389.0,
1415.0,-0.6599999999999997,19,455.0,
1420.0,-0.3100000000000005,20,486.0,
1425.0,-0.1200000000000001,15,498.0,
1430.0,0.05000000000000071,21,493.0,
1435.0,-0.6200000000000001,19,555.0,
1440.0,-0.040000000000000036,16,559.0,
1445.0,0.4900000000000002,13,510.0,
1450.0,1.3899999999999997,11,371.0,
1455.0,-0.28000000000000025,15,399.0,
1460.0,-0.13999999999999968,17,413.0,
1465.0,0.11000000000000032,16,402.0,
1470.0,0.6899999999999995,15,333.0,
1475.0,-0.45999999999999996,19,379.0,
1480.0,-0.18000000000000016,15,397.0,
1485.0,0.18000000000000016,13,379.0,
1490.0,0.08999999999999986,20,370.0,
1495.0,-0.6099999999999994,19,431.0,
1500.0,-0.10000000000000053,18,441.0,
1505.0,-0.019999999999999574,13,443.0,
1510.0,0.4399999999999995,13,399.0,
1515.0,-0.05999999999999961,14,405.0,
1520.0,0.06999999999999984,12,398.0,
1525.0,0.04999999999999982,12,393.0,
1530.0,-0.5299999999999998,17,446.0,
1535.0,-0.54,18,500.0,
1540.0,-0.21999999999999975,16,522.0,
1545.0,0.04999999999999982,14,517.0,
1550.0,0.4299999999999997,14,474.0,
1555.0,-0.2699999999999996,14,501.0,
1560.0,0.019999999999999574,11,499.0,
1565.0,1.8400000000000003,14,315.0,
1570.0,-0.020000000000000018,17,317.0,
1575.0,-0.5700000000000003,19,374.0,
1580.0,-0.20999999999999996,15,395.0,
1585.0,-0.08000000000000007,15,403.0,
1590.0,-0.23999999999999932,18,427.0,
1595.0,-0.5500000000000007,18,482.0,
1600.0,-0.34999999999999964,19,517.0,
1605.0,0.3899999999999997,16,478.0,
1610.0,1.04,15,374.0,
1615.0,-0.41999999999999993,17,416.0,
1620.0,-0.2699999999999996,20,443.0,
1625.0,-0.28000000000000025,19,471.0,
1630.0,0.1200000000000001,13,459.0,
1635.0,0.5599999999999996,15,403.0,
1640.0,-0.3799999999999999,19,441.0,
1645.0,-0.34999999999999964,16,476.0,
1650.0,0.16000000000000014,14,460.0,
1655.0,0.46999999999999975,19,413.0,
1660.0,-0.5300000000000002,20,466.0,
1665.0,-0.22999999999999954,16,489.0,
1670.0,0.27999999999999936,14,461.0,
1675.0,0.3799999999999999,18,423.0,
1680.0,-0.5299999999999994,20,476.0,
1685.0,-0.29000000000000004,19,505.0,
1690.0,0.9900000000000002,15,406.0,
1695.0,-0.6100000000000003,23,467.0,
1700.0,-0.7599999999999998,23,543.0,
1705.0,-0.3000000000000007,22,573.0,
1710.0,-0.019999999999999574,19,575.0,
1715.0,0.4400000000000004,18,531.0,
1720.0,-0.10000000000000053,20,541.0,
1725.0,-0.17999999999999972,19,559.0,
1730.0,0.6399999999999997,13,495.0,
1735.0,1.52,14,343.0,
1740.0,-0.36999999999999966,17,380.0,
1745.0,-0.25,22,405.0,
1750.0,0.25,12,380.0,
1755.0,0.3999999999999999,16,340.0,
1760.0,-0.45999999999999996,16,386.0,
1765.0,-0.14000000000000012,16,400.0,
1770.0,0.04999999999999982,13,395.0,
1775.0,0.30000000000000027,17,365.0,
1780.0,-0.6999999999999997,21,435.0,
1785.0,-0.47000000000000064,21,482.0,
1790.0,-0.3700000000000001,19,519.0,
1795.0,0.15000000000000036,15,504.0,
1800.0,0.79,13,425.0,
1805.0,0.019999999999999574,16,423.0,
1810.0,-0.2699999999999996,14,450.0,
1815.0,-0.28000000000000025,20,478.0,
1820.0,0.16999999999999993,15,461.0,
1825.0,0.08000000000000007,18,453.0,
1830.0,-0.7799999999999994,20,531.0,
1835.0,-0.47000000000000064,19,578.0,
1840.0,1.0499999999999998,16,473.0,
1845.0,-0.46999999999999975,22,520.0,
1850.0,-0.9100000000000001,26,611.0,
1855.0,-0.6599999999999993,23,677.0,
1860.0,0.3299999999999992,19,644.0,
1865.0,1.3500000000000005,14,509.0,
1870.0,-0.04999999999999982,18,514.0,
1875.0,-0.09000000000000075,17,523.0,
1880.0,0.08000000000000007,14,515.0,
1885.0,0.2600000000000007,21,489.0,
1890.0,-0.5500000000000007,27,544.0,
1895.0,-0.5799999999999992,25,602.0,
1900.0,0.17999999999999972,20,584.0,
1905.0,1.0700000000000003,16,477.0,
1910.0,0.09999999999999964,16,467.0,
1915.0,-0.08000000000000007,19,475.0,
1920.0,-0.05999999999999961,17,481.0,
1925.0,-0.040000000000000036,15,485.0,
1930.0,0.41999999999999993,17,443.0,
1935.0,-0.41999999999999993,20,485.0,
1940.0,-0.4800000000000004,20,533.0,
1945.0,0.5099999999999998,14,482.0,
1950.0,1.0100000000000002,17,381.0,
1955.0,-0.5699999999999998,18,438.0,
1960.0,-0.3799999999999999,20,476.0,
1965.0,0.6899999999999995,17,407.0,
1970.0,-1.0,25,507.0,
1975.0,-0.9899999999999993,25,606.0,
1980.0,-0.54,23,660.0,
1985.0,0.2699999999999996,16,633.0,
1990.0,1.4299999999999997,12,490.0,
1995.0,-0.4899999999999993,21,539.0,
2000.0,-0.41999999999999993,24,581.0,
2005.0,0.11999999999999922,18,569.0,
2010.0,0.54,21,515.0,
2015.0,-0.46999999999999975,21,562.0,
2020.0,-0.4900000000000002,21,611.0,
2025.0,0.6699999999999999,15,544.0,
2030.0,1.4500000000000002,14,399.0,
2035.0,-0.5099999999999998,19,450.0,
2040.0,-0.3700000000000001,20,487.0,
2045.0,0.04999999999999982,17,482.0,
2050.0,0.6600000000000001,16,416.0,
2055.0,-0.25,18,441.0,
2060.0,-0.16000000000000014,19,457.0,
2065.0,-0.27999999999999936,16,485.0,
2070.0,0.23999999999999932,16,461.0,
2075.0,0.4300000000000006,19,418.0,
2080.0,-0.8100000000000005,23,499.0,
2085.0,-0.41999999999999993,20,541.0,
2090.0,0.35000000000000053,12,506.0,
2095.0,1.0799999999999996,10,398.0,
2100.0,0.0,15,398.0,
2105.0,-0.2899999999999996,21,427.0,
2110.0,0.7199999999999998,17,355.0,
2115.0,-0.9400000000000004,24,449.0,
2120.0,-0.8799999999999999,23,537.0,
2125.0,-0.5499999999999998,23,592.0,
2130.0,0.29000000000000004,14,563.0,
2135.0,1.1799999999999997,14,445.0,
2140.0,-0.6200000000000001,21,507.0,
2145.0,-0.5199999999999996,22,559.0,
2150.0,0.5499999999999998,17,504.0,
2155.0,1.06,17,398.0,
2160.0,-0.5399999999999996,18,452.0,
2165.0,-0.4200000000000008,20,494.0,
2170.0,0.27000000000000046,14,467.0,
2175.0,1.0,16,367.0,
2180.0,-0.2200000000000002,19,389.0,
2185.0,-0.3400000000000003,20,423.0,
2190.0,0.3200000000000003,14,391.0,
2195.0,0.43999999999999995,17,347.0,
2200.0,-0.5,20,397.0,
2205.0,-0.2899999999999996,17,426.0,
2210.0,-0.22000000000000064,17,448.0,
2215.0,0.1900000000000004,14,429.0,
2220.0,0.7600000000000002,14,353.0,
2225.0,-0.4600000000000004,15,399.0,
2230.0,-0.25,16,424.0,
2235.0,-0.04999999999999982,13,429.0,
2240.0,0.08999999999999986,15,420.0,
2245.0,-0.5899999999999999,20,479.0,
2250.0,-0.47999999999999954,24,527.0,
2255.0,0.1299999999999999,16,514.0,
2260.0,0.54,19,460.0,
2265.0,-0.6600000000000001,22,526.0,
2270.0,-0.4300000000000006,19,569.0,
2275.0,0.07000000000000028,13,562.0,
2280.0,0.41999999999999993,17,520.0,
2285.0,-0.6499999999999995,20,585.0,
2290.0,-0.4400000000000004,18,629.0,
2295.0,1.5300000000000002,18,476.0,
2300.0,-0.009999999999999787,23,477.0,
2305.0,-0.8400000000000007,23,561.0,
2310.0,-0.39999999999999947,21,601.0,
2315.0,0.46999999999999975,12,554.0,
2320.0,0.79,18,475.0,
2325.0,-0.41999999999999993,20,517.0,
2330.0,-0.5700000000000003,23,574.0,
2335.0,0.33999999999999986,16,540.0,
2340.0,1.7400000000000002,13,366.0,
2345.0,-0.35999999999999943,15,402.0,
2350.0,-0.15000000000000036,18,417.0,
2355.0,-0.16000000000000014,23,433.0,
2360.0,-1.21,26,554.0,
2365.0,-1.0,27,654.0,
2370.0,-0.5800000000000001,25,712.0,
2375.0,0.20000000000000018,21,692.0,
2380.0,1.1799999999999997,15,574.0,
2385.0,-0.1200000000000001,17,586.0,
2390.0,-0.1899999999999995,19,605.0,
2395.0,0.5899999999999999,18,546.0,
2400.0,1.08,18,438.0,
2405.0,-0.5899999999999999,21,497.0,
2410.0,-0.40000000000000036,21,537.0,
2415.0,-0.2999999999999998,19,567.0,
2420.0,-1.0999999999999996,24,677.0,
2425.0,-0.9200000000000008,28,769.0,
2430.0,-0.8299999999999992,28,852.0,
2435.0,0.2699999999999996,20,825.0,
2440.0,1.2300000000000004,17,702.0,
2445.0,-0.11000000000000032,20,713.0,
2450.0,-0.4299999999999997,23,756.0,
2455.0,0.6199999999999992,20,694.0,
2460.0,1.0100000000000007,20,593.0,
2465.0,-0.7800000000000002,23,671.0,
2470.0,-0.6500000000000004,26,736.0,
2475.0,0.1900000000000004,21,717.0,
2480.0,1.17,20,600.0,
2485.0,-0.2599999999999998,20,626.0,
2490.0,-0.3700000000000001,22,663.0,
2495.0,-0.40000000000000036,24,703.0,
2500.0,-0.29000000000000004,22,732.0,
2505.0,0.5899999999999999,21,673.0,
2510.0,-0.7699999999999996,23,750.0,
2515.0,-0.5299999999999994,25,803.0,
2520.0,0.5399999999999991,21,749.0,
2525.0,1.4300000000000006,20,606.0,
2530.0,-0.1200000000000001,19,618.0,
2535.0,-0.6000000000000005,26,678.0,
2540.0,0.6299999999999999,21,615.0,
2545.0,-1.08,26,723.0,
2550.0,-1.049999999999999,27,828.0,
2555.0,-0.6800000000000015,25,896.0,
2560.0,0.21000000000000085,20,875.0,
2565.0,1.2800000000000002,16,747.0,
2570.0,0.2699999999999996,22,720.0,
2575.0,-0.45999999999999996,23,766.0,
2580.0,0.3799999999999999,23,728.0,
2585.0,1.7300000000000004,22,555.0,
2590.0,-0.71,22,626.0,
2595.0,-0.33000000000000007,23,659.0,
2600.0,0.41000000000000014,15,618.0,
2605.0,1.0999999999999996,13,508.0,
2610.0,0.0600000000000005,20,502.0,
2615.0,-0.3800000000000008,21,540.0,
2620.0,0.3000000000000007,16,510.0,
2625.0,0.6399999999999997,19,446.0,
2630.0,-0.7199999999999998,23,518.0,
2635.0,-0.1900000000000004,20,537.0,
2640.0,0.04999999999999982,19,532.0,
2645.0,0.9700000000000006,19,435.0,
2650.0,-0.5200000000000005,20,487.0,
2655.0,-0.34999999999999964,22,522.0,
2660.0,-0.22000000000000064,20,544.0,
2665.0,-0.5199999999999996,18,596.0,
2670.0,0.08999999999999986,13,587.0,
2675.0,0.45999999999999996,16,541.0,
2680.0,-0.7999999999999998,24,621.0,
2685.0,-0.7700000000000005,23,698.0,
2690.0,0.10000000000000053,21,688.0,
2695.0,0.8600000000000003,21,602.0,
2700.0,-0.20000000000000018,23,622.0,
2705.0,-0.5700000000000003,22,679.0,
2710.0,1.2599999999999998,19,553.0,
2715.0,-0.4500000000000002,24,598.0,
2720.0,-0.9099999999999993,25,689.0,
2725.0,-0.4400000000000004,24,733.0,
2730.0,0.16999999999999993,20,716.0,
2735.0,1.3399999999999999,16,582.0,
2740.0,-0.20999999999999996,19,603.0,
2745.0,-0.05999999999999961,21,609.0,
2750.0,-0.45999999999999996,24,655.0,
2755.0,-0.0600000000000005,20,661.0,
2760.0,0.5100000000000007,19,610.0,
2765.0,-0.5800000000000001,21,668.0,
2770.0,-0.47000000000000064,21,715.0,
2775.0,0.4900000000000002,18,666.0,
2780.0,1.6400000000000006,20,502.0,
2785.0,-0.10000000000000053,22,512.0,
2790.0,-0.4299999999999997,23,555.0,
2795.0,-0.5,23,605.0,
2800.0,0.1299999999999999,15,592.0,
2805.0,0.6399999999999997,16,528.0,
2810.0,-0.5099999999999998,17,579.0,
2815.0,-0.3899999999999997,19,618.0,
2820.0,0.5499999999999998,19,563.0,
2825.0,-1.1600000000000001,27,679.0,
2830.0,-1.0199999999999996,27,781.0,
2835.0,-0.7600000000000007,26,857.0,
2840.0,-0.23000000000000043,21,880.0,
2845.0,0.41999999999999993,21,838.0,
2850.0,-0.7199999999999989,24,910.0,
2855.0,-0.40000000000000036,25,950.0,
2860.0,0.6600000000000001,24,884.0,
2865.0,1.7299999999999995,19,711.0,
2870.0,0.47000000000000064,21,664.0,
2875.0,-0.0600000000000005,21,670.0,
2880.0,-0.3199999999999994,21,702.0,
2885.0,0.20999999999999996,17,681.0,
2890.0,1.5199999999999996,17,529.0,
2895.0,-0.46999999999999975,21,576.0,
2900.0,-0.3100000000000005,22,607.0,
2905.0,0.0600000000000005,19,601.0,
2910.0,0.9900000000000002,22,502.0,
2915.0,-0.5900000000000007,22,561.0,
2920.0,-0.41999999999999993,20,603.0,
2925.0,0.3600000000000003,16,567.0,
2930.0,0.9399999999999995,15,473.0,
2935.0,-0.4399999999999995,19,517.0,
2940.0,-0.27000000000000046,20,544.0,
2945.0,-0.2699999999999996,19,571.0,
2950.0,0.03000000000000025,15,568.0,
2955.0,0.3899999999999997,15,529.0,
2960.0,-0.4900000000000002,18,578.0,
2965.0,-0.3199999999999994,18,610.0,
2970.0,0.11999999999999922,19,598.0,
2975.0,0.5900000000000007,18,539.0,
2980.0,-0.7200000000000006,23,611.0,
2985.0,-0.4399999999999995,21,655.0,
2990.0,-0.14000000000000057,17,669.0,
2995.0,0.3100000000000005,16,638.0,
3000.0,-0.10000000000000053,16,648.0,
3005.0,-0.03999999999999915,21,652.0,
3010.0,0.09999999999999964,15,642.0,
3015.0,-0.009999999999999787,20,643.0,
3020.0,-0.7200000000000006,21,715.0,
3025.0,-0.4299999999999997,18,758.0,
3030.0,1.8100000000000005,17,577.0,
3035.0,0.2999999999999998,21,547.0,
3040.0,-0.7999999999999998,25,627.0,
3045.0,-0.5300000000000002,22,680.0,
3050.0,0.1899999999999995,18,661.0,
3055.0,1.0700000000000003,17,554.0,
3060.0,-0.28000000000000025,18,582.0,
3065.0,-0.21999999999999975,18,604.0,
3070.0,-0.15000000000000036,21,619.0,
3075.0,0.09000000000000075,16,610.0,
3080.0,0.5099999999999998,19,559.0,
3085.0,-0.3700000000000001,23,596.0,
3090.0,-0.5599999999999996,23,652.0,
3095.0,-0.3800000000000008,21,690.0,
3100.0,0.4400000000000004,15,646.0,
3105.0,1.58,14,488.0,
3110.0,-0.4400000000000004,19,532.0,
3115.0,-0.47999999999999954,22,580.0,
3120.0,-1.1000000000000005,28,690.0,
3125.0,-1.5,31,840.0,
3130.0,-1.1099999999999994,30,951.0,
3135.0,-0.5400000000000009,28,1005.0,
3140.0,0.1800000000000015,21,987.0,
3145.0,1.8099999999999987,22,806.0,
3150.0,-0.6199999999999992,21,868.0,
3155.0,-0.20000000000000107,23,888.0,
3160.0,0.6600000000000001,17,822.0,
3165.0,1.370000000000001,19,685.0,
3170.0,-0.5300000000000002,26,738.0,
3175.0,-0.45999999999999996,23,784.0,
3180.0,0.71,19,713.0,
3185.0,1.4699999999999998,18,566.0,
3190.0,-0.54,20,620.0,
3195.0,-0.16999999999999993,20,637.0,
3200.0,0.45999999999999996,17,591.0,
3205.0,0.3700000000000001,21,554.0,
3210.0,-0.8700000000000001,24,641.0,
3215.0,-0.6699999999999999,22,708.0,
3220.0,0.16000000000000014,21,692.0,
3225.0,1.0599999999999996,20,586.0,
3230.0,0.16000000000000014,18,570.0,
3235.0,-0.3099999999999996,20,601.0,
3240.0,-0.35000000000000053,20,636.0,
3245.0,-0.10999999999999943,16,647.0,
3250.0,0.41999999999999993,17,605.0,
3255.0,-0.3100000000000005,22,636.0,
3260.0,-0.5800000000000001,22,694.0,
3265.0,0.16000000000000014,19,678.0,
3270.0,0.7800000000000002,22,600.0,
3275.0,-0.7400000000000002,22,674.0,
3280.0,-0.5,23,724.0,
3285.0,1.2000000000000002,20,604.0,
3290.0,-0.5199999999999996,25,656.0,
3295.0,-0.8900000000000006,25,745.0,
3300.0,-0.5699999999999994,22,802.0,
3305.0,0.07999999999999918,19,794.0,
3310.0,0.75,19,719.0,
3315.0,-0.5599999999999996,20,775.0,
3320.0,-0.21999999999999975,19,797.0,
3325.0,0.7699999999999996,21,720.0,
3330.0,0.8399999999999999,23,636.0,
3335.0,-0.3700000000000001,25,673.0,
3340.0,-0.5,25,723.0,
3345.0,0.16000000000000014,22,707.0,
3350.0,0.9500000000000002,18,612.0,
3355.0,0.3200000000000003,15,580.0,
